id,label,lat,lon,paper,name,infomap
5923,ZWE,-19.0,32.41667,1,8:70,8
5923,ZWE,-17.96667,31.66667,1,8:70,8
10055,NPL,27.98791,86.92529,1,17:56,17
10055,NPL,29.0,83.0,1,17:56,17
10055,NPL,28.0,84.0,1,17:56,17
10156,CHN,35.0,105.0,1,1:96,1
10865,CHN,30.58333,114.26667,1,1:125,1
10865,CHN,35.0,105.0,1,1:125,1
10865,CHN,30.59972,114.30944,1,1:125,1
11102,CHN,35.0,105.0,1,2:317,2
13870,PRT,41.14961,-8.61099,1,20:31,20
13870,PRT,39.6945,-8.13057,1,20:31,20
15249,AUS,-25.0,135.0,1,1:225,1
15249,BRA,-10.0,-55.0,1,1:225,1
15249,CAN,60.10867,-113.64258,1,1:225,1
15249,CHN,35.0,105.0,1,1:225,1
15249,ITA,42.83333,12.83333,1,1:225,1
15249,JPN,35.68536,139.75309,1,1:225,1
15249,KOR,36.5,127.75,1,1:225,1
15249,ESP,40.0,-4.0,1,1:225,1
15249,SWE,62.0,15.0,1,1:225,1
15249,TWN,24.0,121.0,1,1:225,1
15249,THA,15.5,101.0,1,1:225,1
15249,GBR,54.75844,-2.69531,1,1:225,1
15249,USA,34.004740000000005,-117.33588,1,1:225,1
15249,USA,41.48583,-81.70111,1,1:225,1
15601,MEX,23.0,-102.0,1,2:1188,2
15601,USA,39.76,-98.5,1,2:1188,2
15958,ECU,-1.25,-78.25,1,6:254,6
15958,PER,-10.0,-75.25,1,6:254,6
16007,MYS,3.1412,101.68653,1,3:277,3
16007,MYS,2.5,112.5,1,3:277,3
16621,CHN,23.37327,113.51219,1,30:32,30
16906,CHN,31.86389,117.28083,1,15:17,15
16906,CHN,35.0,105.0,1,15:17,15
18070,IDN,-5.0,120.0,1,2:385,2
18070,IDN,2.0,99.0,1,2:385,2
18676,IND,22.0,79.0,1,3:255,3
18676,IND,13.0,77.58333,1,3:255,3
18676,IND,13.08891,80.26483,1,3:255,3
18676,IND,28.70113,77.10154,1,3:255,3
18676,IND,26.46523,80.34975,1,3:255,3
18676,IND,19.12636,72.84897,1,3:255,3
18676,IND,18.74673,73.75465,1,3:255,3
18834,PER,-6.785189999999999,-79.6669,1,4:266,4
18834,BOL,-17.0,-65.0,1,4:266,4
19132,CHN,36.19278,117.65694,1,2:1482,2
19132,CHN,35.0,105.0,1,2:1482,2
21074,IRN,31.5,49.0,1,16:25,16
21074,IRN,32.0,53.0,1,16:25,16
21074,IRN,31.31901,48.6842,1,16:25,16
22203,IND,22.0,79.0,1,13:23,13
23361,USA,35.46765,-97.51379,1,5:112,5
23361,USA,35.96064000000001,-83.92074000000002,1,5:112,5
23361,USA,35.75035,-86.25027,1,5:112,5
23361,USA,34.004740000000005,-117.33588,1,5:112,5
25290,CHN,35.0,105.0,1,20:69,20
26505,KHM,13.0,105.0,1,4:261,4
27623,VUT,-16.0,167.0,1,4:244,4
27623,USA,46.55128,-123.77886,1,4:244,4
27997,ITA,41.89193,12.51133,1,1:154,1
27997,FRA,48.85339000000001,2.34864,1,1:154,1
27997,USA,28.61683,-82.36508,1,1:154,1
27997,CHN,31.22222,121.45806,1,1:154,1
27997,ISR,31.5,34.75,1,1:154,1
27997,USA,40.73566,-74.17237,1,1:154,1
27997,ESP,40.40225,-3.71029,1,1:154,1
27997,ESP,40.0,-4.0,1,1:154,1
27997,GBR,51.50853,-0.12574000000000002,1,1:154,1
27997,GBR,54.75844,-2.69531,1,1:154,1
27997,GRC,37.97945,23.71622,1,1:154,1
27997,GRC,39.0,22.0,1,1:154,1
27997,TWN,24.94702,121.58175,1,1:154,1
27997,TWN,24.0,121.0,1,1:154,1
27997,JPN,34.68631,135.51968,1,1:154,1
27997,JPN,35.68536,139.75309,1,1:154,1
27997,CHN,35.0,105.0,1,1:154,1
27997,CHN,39.91691,116.39706,1,1:154,1
27997,PRK,40.0,127.0,1,1:154,1
27997,THA,13.75398,100.50144,1,1:154,1
27997,THA,15.5,101.0,1,1:154,1
27997,PHL,14.6042,120.9822,1,1:154,1
27997,PHL,13.0,122.0,1,1:154,1
27997,VNM,16.16667,107.83333,1,1:154,1
27997,KOR,36.5,127.75,1,1:154,1
27997,OMN,23.58413,58.40778,1,1:154,1
27997,OMN,21.0,57.0,1,1:154,1
27997,SGP,1.36667,103.8,1,1:154,1
27997,USA,29.76328,-95.36327,1,1:154,1
27997,USA,34.004740000000005,-117.33588,1,1:154,1
27997,POL,51.1,17.03333,1,1:154,1
27997,POL,52.0,20.0,1,1:154,1
27997,MEX,19.42847,-99.12766,1,1:154,1
27997,MEX,23.0,-102.0,1,1:154,1
27997,USA,34.750370000000004,-92.50044,1,1:154,1
27997,ARG,-34.57076,-58.42754,1,1:154,1
27997,KEN,1.0,38.0,1,1:154,1
27997,AUS,-27.44573,153.02993999999995,1,1:154,1
27997,AUS,-25.0,135.0,1,1:154,1
27997,RUS,55.81363,36.71631,1,1:154,1
27997,USA,39.14874,-77.21096999999997,1,1:154,1
27997,USA,43.00035,-75.4999,1,1:154,1
27997,USA,41.85003,-87.65005,1,1:154,1
27997,HUN,47.49801,19.03991,1,1:154,1
27997,HUN,47.0,20.0,1,1:154,1
27997,USA,25.77427,-80.19366,1,1:154,1
27997,TUR,39.0,35.0,1,1:154,1
27997,IND,19.12636,72.84897,1,1:154,1
27997,IND,22.0,79.0,1,1:154,1
27997,CHN,22.537370000000006,114.1111,1,1:154,1
27997,GRC,40.62334,22.95369,1,1:154,1
27997,NLD,51.88246,4.28784,1,1:154,1
27997,NLD,52.25,5.75,1,1:154,1
27997,ROU,44.43225,26.10626,1,1:154,1
27997,ROU,46.0,25.0,1,1:154,1
27997,BGD,24.0,90.0,1,1:154,1
27997,IND,28.70113,77.10154,1,1:154,1
27997,ISR,32.08088,34.780570000000004,1,1:154,1
27997,JPN,35.6895,139.69171,1,1:154,1
27997,JPN,35.02107,135.75385,1,1:154,1
27997,DEU,52.5233,13.41377,1,1:154,1
28351,AFG,34.64423,66.77085,1,3:798,3
28641,CHN,35.0,105.0,1,1:45,1
29139,USA,38.63162,-90.24925,1,4:490,4
29139,USA,35.50778,-97.54222,1,4:490,4
29139,USA,34.004740000000005,-117.33588,1,4:490,4
29665,AUS,-27.44573,153.02993999999995,1,22:24,22
29665,AUS,-25.0,135.0,1,22:24,22
29736,COL,7.0,-75.5,1,2:1113,2
29736,COL,10.98778,-74.95472,1,2:1113,2
29736,COL,6.33732,-75.55795,1,2:1113,2
29736,MEX,19.78639,-101.13778,1,2:1113,2
29736,COL,6.78234,-75.56191,1,2:1113,2
29736,FRA,48.85339000000001,2.34864,1,2:1113,2
31104,IND,27.08333,77.96667,1,17:74,17
31392,AUS,-37.814,144.96331999999995,1,5:114,5
31392,AUS,-25.0,135.0,1,5:114,5
31392,CAN,50.88611,-65.40666999999999,1,5:114,5
31392,GBR,54.75844,-2.69531,1,5:114,5
31659,BGD,24.0,90.0,1,4:459,4
31659,BGD,21.84103,91.86563,1,4:459,4
31832,NPL,28.0,84.0,1,2:967,2
31832,NPL,27.701690000000006,85.3206,1,2:967,2
32068,CUB,20.02083,-75.82667,1,2:862,2
32068,BLZ,17.25,-88.75,1,2:862,2
32068,GUY,5.0,-59.0,1,2:862,2
32068,CRI,10.0,-84.0,1,2:862,2
32068,MEX,23.0,-102.0,1,2:862,2
33571,GRC,37.97945,23.71622,1,20:44,20
33571,GRC,39.0,22.0,1,20:44,20
33657,ETH,9.0,39.5,1,4:178,4
33991,IDN,0.0,102.0,1,23:50,23
33991,IDN,0.0,110.5,1,23:50,23
33991,ARE,23.10262,53.71159,1,23:50,23
33991,SGP,1.36667,103.8,1,23:50,23
33991,IDN,-3.0,104.71667,1,23:50,23
34007,USA,46.55128,-123.77886,1,27:25,27
34007,FJI,-18.247,178.0743,1,27:25,27
34459,GBR,54.75844,-2.69531,1,3:251,3
35350,CAN,60.10867,-113.64258,1,4:272,4
35676,IND,22.0,79.0,1,2:293,2
35987,FRA,43.6113,3.8771,1,2:262,2
35987,FRA,48.94956,2.5684,1,2:262,2
35987,FRA,43.71553,1.604,1,2:262,2
36111,JPN,35.68536,139.75309,1,4:176,4
36290,VNM,16.16667,107.83333,1,1:29,1
36322,MEX,30.0,-115.0,1,31:11,31
36322,MEX,25.83333,-111.83333,1,31:11,31
36322,MEX,23.0,-102.0,1,31:11,31
38722,CHN,41.79222,123.43278,1,3:324,3
38887,DEU,53.11528000000001,8.7975,1,4:215,4
38887,DEU,53.14068,8.21706,1,4:215,4
38887,DEU,51.5,10.5,1,4:215,4
39067,USA,40.71427,-74.00596999999998,1,1:545,1
39067,USA,40.74527,-73.99253,1,1:545,1
41897,KEN,-0.273,35.383,1,6:180,6
43270,RUS,51.67204,39.1843,1,1:111,1
43309,USA,41.85003,-87.65005,1,17:50,17
43356,CHN,23.37327,113.51219,1,4:6,4
43356,CHN,23.5,113.25,1,4:6,4
44302,CAN,60.10867,-113.64258,1,18:50,18
45298,USA,33.44838,-112.07404,1,5:189,5
45298,USA,41.85003,-87.65005,1,5:189,5
45298,USA,40.00032,-89.25036999999998,1,5:189,5
46744,CHN,39.91691,116.39706,1,11:13,11
46744,CHN,35.0,105.0,1,11:13,11
47367,ETH,9.0,39.5,1,6:208,6
47367,ETH,8.0,39.0,1,6:208,6
47367,MDG,-20.0,47.0,1,6:208,6
48539,GBR,51.50853,-0.12574000000000002,1,1:794,1
48539,GBR,54.75844,-2.69531,1,1:794,1
48560,CHN,23.5,113.25,1,15:47,15
48560,CHN,35.0,105.0,1,15:47,15
49264,GBR,54.75844,-2.69531,1,2:335,2
49764,TWN,24.0,121.0,1,2:60,2
50075,GBR,54.75844,-2.69531,1,4:418,4
50075,AUS,-25.0,135.0,1,4:418,4
50075,NZL,-42.0,174.0,1,4:418,4
50240,CHE,47.55773,7.593610000000001,1,3:365,3
50240,CHE,47.00016,8.01427,1,3:365,3
51342,MEX,23.0,-102.0,1,3:722,3
51342,USA,39.76,-98.5,1,3:722,3
51342,MEX,31.30862,-110.94217,1,3:722,3
51342,USA,34.5003,-111.50098,1,3:722,3
51929,CHN,23.5,113.25,1,4:95,4
51929,CHN,35.0,105.0,1,4:95,4
52331,USA,27.94752,-82.45843,1,3:407,3
53274,AUS,-25.0,135.0,1,4:314,4
54943,DEU,49.08333,9.66667,1,5:117,5
54943,DEU,51.5,10.5,1,5:117,5
55773,COL,3.4372199999999995,-76.5225,1,2:258,2
55773,COL,10.98778,-74.95472,1,2:258,2
55780,DEU,52.5233,13.41377,1,5:15,5
56157,CHN,23.37327,113.51219,1,1:617,1
56157,CHN,35.0,105.0,1,1:617,1
56395,CYP,35.00304000000001,32.98791,1,1:148,1
56395,ESP,42.5,2.25,1,1:148,1
57128,EST,59.0,26.0,1,1:426,1
57597,GHA,8.1,-1.2,1,2:891,2
57811,USA,37.25022,-119.75126000000002,1,3:325,3
57811,USA,34.05223,-118.24368,1,3:325,3
58068,FRA,48.94956,2.5684,1,1:1149,1
58351,ITA,42.83333,12.83333,1,1:722,1
58404,CAN,60.10867,-113.64258,1,12:45,12
59914,ZAF,-26.0,30.0,1,6:26,6
59914,ZAF,-29.0,24.0,1,6:26,6
59914,MOZ,-25.5,32.33333,1,6:26,6
59914,MOZ,-18.25,35.0,1,6:26,6
60993,PAK,31.4706,74.3488,1,2:350,2
60993,PAK,31.558000000000003,74.35070999999998,1,2:350,2
60993,USA,44.85702,-93.34842,1,2:350,2
61652,PHL,13.0,122.0,1,4:304,4
63932,PRT,32.73333,-17.0,1,2:1332,2
63932,AGO,-12.5,18.5,1,2:1332,2
63932,BRA,-10.0,-55.0,1,2:1332,2
63989,CAN,49.25014,-84.49983,1,2:1299,2
63989,CAN,60.10867,-113.64258,1,2:1299,2
64143,CHN,28.19874,112.97087,1,2:199,2
64143,CHN,35.0,105.0,1,2:199,2
65121,AUS,-25.0,135.0,1,12:31,12
65150,FJI,-18.0,178.0,1,4:225,4
65150,VUT,-16.0,167.0,1,4:225,4
65150,WSM,-13.8,-172.13333,1,4:225,4
66942,IND,22.0,79.0,1,3:309,3
66942,IND,23.02579,72.58726999999998,1,3:309,3
66942,IND,13.0,77.58333,1,3:309,3
66942,IND,17.40164,78.48976,1,3:309,3
66942,IND,19.12636,72.84897,1,3:309,3
66942,IND,31.16667,77.58333,1,3:309,3
69455,BGD,23.78406,90.39816,1,33:24,33
69455,CHN,31.86389,117.28083,1,33:24,33
69455,CHN,35.0,105.0,1,33:24,33
69497,PAK,31.4706,74.3488,1,2:90,2
69497,PAK,31.558000000000003,74.35070999999998,1,2:90,2
69497,PAK,30.196790000000004,71.47824,1,2:90,2
70159,IND,20.27241,85.83385,1,26:53,26
70159,IND,20.5,84.41667,1,26:53,26
70159,IND,22.0,79.0,1,26:53,26
70238,GBR,51.50853,-0.12574000000000002,1,3:128,3
70341,GBR,52.17506,0.14172,1,4:157,4
70341,GBR,52.33333,0.08333,1,4:157,4
70409,VNM,10.82327,106.62978,1,2:706,2
70409,VNM,10.82302,106.62965,1,2:706,2
70409,VNM,16.16667,107.83333,1,2:706,2
70900,AUS,-31.952240000000003,115.8614,1,4:402,4
71004,CHN,31.14338,121.80521,1,9:15,9
71004,USA,39.64452,-80.8576,1,9:15,9
71004,CHN,35.0,105.0,1,9:15,9
71322,ITA,42.83333,12.83333,1,2:322,2
71322,FRA,48.94956,2.5684,1,2:322,2
71322,HRV,45.16667,15.5,1,2:322,2
71322,DEU,51.5,10.5,1,2:322,2
72572,BGD,23.83333,90.25,1,4:230,4
72572,BGD,24.0,90.0,1,4:230,4
72751,TWN,22.63429,120.36621,1,5:26,5
72751,TWN,24.0,121.0,1,5:26,5
74119,CHN,35.0,105.0,1,1:305,1
74292,GBR,51.5,-0.16667,1,5:47,5
75299,ETH,9.0,39.5,1,4:478,4
75354,BGD,24.0,90.0,1,19:70,19
75585,IND,17.40164,78.48976,1,3:466,3
75704,GRD,12.11667,-61.66667,1,16:16,16
75704,BRB,13.16453,-59.55165,1,16:16,16
75749,CHN,39.91691,116.39706,1,14:60,14
76085,USA,34.5003,-111.50098,1,1:602,1
76232,USA,39.76,-98.5,1,17:17,17
77123,CHN,35.0,105.0,1,3:925,3
77307,COD,-3.39534,29.137790000000006,1,32:8,32
78104,CHN,31.91667,117.16667,1,2:281,2
78104,CHN,35.0,105.0,1,2:281,2
78700,VNM,16.16667,107.83333,1,2:21,2
78700,VNM,20.8,106.66667,1,2:21,2
79534,BRA,-10.0,-55.0,1,3:610,3
79708,SRB,44.80401,20.46513,1,22:31,22
79708,SRB,44.81892,20.45998,1,22:31,22
79748,USA,43.00035,-75.4999,1,4:167,4
80858,GBR,54.75844,-2.69531,1,28:53,28
81611,CHN,35.0,105.0,1,12:82,12
81611,CHN,27.563370000000006,110.00404,1,12:82,12
82180,USA,43.00035,-75.4999,1,3:10,3
82180,USA,43.0389,-87.90647,1,3:10,3
82180,USA,41.85003,-87.65005,1,3:10,3
82180,USA,40.00032,-89.25036999999998,1,3:10,3
82230,CHN,23.37327,113.51219,1,1:329,1
82230,CHN,35.0,105.0,1,1:329,1
83370,CAN,52.00017,-71.99906999999997,1,18:13,18
83370,CAN,60.10867,-113.64258,1,18:13,18
83524,PAK,31.4706,74.3488,1,2:194,2
83524,PAK,33.72148,73.04329,1,2:194,2
83524,PAK,33.59733,73.0479,1,2:194,2
83524,PAK,31.558000000000003,74.35070999999998,1,2:194,2
83524,PAK,24.8608,67.0104,1,2:194,2
84345,LKA,7.75,80.75,1,2:182,2
84345,LKA,7.3044,80.7073,1,2:182,2
84391,AUS,-34.92866,138.59863,1,9:114,9
84391,AUS,-25.0,135.0,1,9:114,9
84496,BEL,50.5,4.75,1,1:969,1
86847,KOR,33.40167,126.54611,1,2:552,2
86847,KOR,36.5,127.75,1,2:552,2
86847,VNM,16.16667,107.83333,1,2:552,2
86847,VNM,10.82327,106.62978,1,2:552,2
86847,JPN,33.23333,129.6,1,2:552,2
86847,JPN,35.68536,139.75309,1,2:552,2
87265,USA,40.79472,-73.9425,1,4:358,4
87265,USA,43.00035,-75.4999,1,4:358,4
89044,AUS,-34.92866,138.59863,1,22:15,22
89249,USA,46.55128,-123.77886,1,4:177,4
89934,JPN,33.23333,129.6,1,2:833,2
89934,JPN,35.68536,139.75309,1,2:833,2
92148,CHN,39.91691,116.39706,1,1:881,1
92703,BGD,24.0,90.0,1,32:13,32
93380,BGD,24.0,90.0,1,12:13,12
93380,USA,42.21561,-79.83422,1,12:13,12
93929,AUS,-25.0,135.0,1,2:712,2
93929,AUS,-19.26639,146.80569,1,2:712,2
93929,AUS,-16.90268,145.75287,1,2:712,2
94190,POL,52.0,20.0,1,11:51,11
94195,CHN,35.0,105.0,1,9:2,9
95260,SWE,59.33258000000001,18.0649,1,1:1219,1
95260,SWE,62.0,15.0,1,1:1219,1
95260,IND,23.78492,92.46939,1,1:1219,1
95560,CHN,35.0,105.0,1,16:31,16
95560,CHN,30.0,105.0,1,16:31,16
97733,DNK,56.0,10.0,1,19:18,19
97733,DNK,55.67594,12.56553,1,19:18,19
98112,MYS,2.5,112.5,1,1:350,1
98112,MYS,3.1412,101.68653,1,1:350,1
99220,CHN,25.0,101.5,1,3:120,3
99220,CHN,35.0,105.0,1,3:120,3
99928,CHN,35.0,105.0,1,33:14,33
100030,CAN,52.28333,-117.469,1,2:1017,2
100030,CAN,54.0001,-106.00099,1,2:1017,2
100030,CAN,55.00019,-97.00049,1,2:1017,2
100030,USA,40.1522,-104.14551,1,2:1017,2
100030,CAN,60.10867,-113.64258,1,2:1017,2
100472,IND,22.0,79.0,1,2:171,2
100896,UGA,0.18333,30.08333,1,6:103,6
100896,UGA,1.25,32.5,1,6:103,6
101763,USA,40.71427,-74.00596999999998,1,1:349,1
102144,USA,33.44838,-112.07404,1,4:127,4
102144,USA,42.33143,-83.04575,1,4:127,4
102144,USA,44.25029,-85.50033,1,4:127,4
102144,USA,40.71427,-74.00596999999998,1,4:127,4
102144,USA,43.00035,-75.4999,1,4:127,4
102144,USA,39.95233,-75.16379,1,4:127,4
102144,USA,40.27245,-76.90567,1,4:127,4
102218,USA,29.76328,-95.36327,1,9:3,9
102218,USA,31.25044,-99.25061,1,9:3,9
102469,IND,27.01416,88.19360999999998,1,4:279,4
102469,IND,22.0,79.0,1,4:279,4
102469,IND,27.75,88.5,1,4:279,4
103893,CHN,36.6645,117.02594,1,5:159,5
103893,CHN,35.0,105.0,1,5:159,5
103893,CHN,31.42813,119.48353,1,5:159,5
105004,JPN,33.52813,130.66472,1,33:16,33
105004,JPN,35.68536,139.75309,1,33:16,33
105932,IND,20.5,84.41667,1,2:1030,2
105932,IND,22.0,79.0,1,2:1030,2
106415,CHN,35.0,105.0,1,6:79,6
108787,USA,38.95171,-92.33407,1,4:14,4
112309,CHN,35.0,105.0,1,4:239,4
113515,RUS,56.8944,45.89599000000001,1,3:947,3
114793,USA,40.1522,-104.14551,1,29:50,29
114793,USA,39.76,-98.5,1,29:50,29
114793,USA,40.44004,-74.40889,1,29:50,29
114793,USA,40.16706,-74.49987,1,29:50,29
115105,USA,42.33143,-83.04575,1,4:247,4
115105,USA,40.71427,-74.00596999999998,1,4:247,4
115105,USA,39.95233,-75.16379,1,4:247,4
115105,USA,33.44838,-112.07404,1,4:247,4
115107,CYP,35.00304000000001,32.98791,1,1:205,1
115724,KEN,-3.563,39.644,1,2:217,2
115724,KEN,1.0,38.0,1,2:217,2
116357,ESP,42.83224000000001,-1.78732,1,1:758,1
116357,TWN,24.0,121.0,1,1:758,1
116357,CHN,35.0,105.0,1,1:758,1
116357,JPN,35.68536,139.75309,1,1:758,1
116594,IND,22.0,79.0,1,18:40,18
116808,VNM,16.16667,107.83333,1,5:62,5
117603,ETH,9.0,39.5,1,2:12,2
117603,ETH,12.96033,39.52831,1,2:12,2
117686,KOR,35.22806,128.68111000000002,1,10:10,10
119348,IND,22.56263,88.36304,1,3:732,3
119348,IND,22.0,79.0,1,3:732,3
120288,ESP,40.0,-4.0,1,1:480,1
120288,ESP,41.65606,-0.87734,1,1:480,1
120915,AUS,-37.814,144.96331999999995,1,20:52,20
120915,AUS,-25.0,135.0,1,20:52,20
121917,PAK,31.4706,74.3488,1,1:381,1
121988,GHA,8.1,-1.2,1,8:99,8
121988,GHA,6.0666699999999985,-1.4,1,8:99,8
121988,GHA,9.96559,-2.63098,1,8:99,8
122403,HUN,47.0,20.0,1,2:1130,2
122613,USA,46.55128,-123.77886,1,4:350,4
122613,KIR,1.421,172.984,1,4:350,4
123004,USA,42.04058,-88.08509000000002,1,5:86,5
123004,USA,35.44951,-97.3967,1,5:86,5
123037,PER,-10.0,-75.25,1,4:356,4
124917,CHN,31.91667,117.16667,1,12:4,12
124917,CHN,35.0,105.0,1,12:4,12
126285,FRA,48.85339000000001,2.34864,1,17:39,17
126285,FRA,48.94956,2.5684,1,17:39,17
126285,SWE,59.33258000000001,18.0649,1,17:39,17
126285,SWE,62.0,15.0,1,17:39,17
127638,CHN,29.16667,120.0,1,5:103,5
127638,CHN,30.59822,121.08953,1,5:103,5
127638,CHN,27.99942,120.66682,1,5:103,5
128441,TUR,39.0,35.0,1,11:32,11
129571,VEN,10.66667,-62.5,1,2:448,2
129571,VEN,10.41667,-63.5,1,2:448,2
129571,VEN,8.0,-66.0,1,2:448,2
130894,PRT,32.73333,-17.0,1,2:1021,2
130997,NOR,69.6667,18.9667,1,4:134,4
130997,FIN,64.0,26.0,1,4:134,4
130997,NOR,62.0,10.0,1,4:134,4
130997,SWE,62.0,15.0,1,4:134,4
131907,NZL,-42.0,174.0,1,2:1003,2
132312,LTU,54.898,23.908,1,3:243,3
133123,USA,30.33469,-97.78195,1,4:112,4
133123,USA,31.25044,-99.25061,1,4:112,4
133123,USA,30.26715,-97.74306,1,4:112,4
133128,CHN,39.91691,116.39706,1,1:533,1
133452,AUS,-27.44573,153.02993999999995,1,7:14,7
133452,AUS,-25.0,135.0,1,7:14,7
133794,ITA,42.83333,12.83333,1,5:108,5
133794,ITA,45.66667,13.76667,1,5:108,5
134161,CHN,36.33333,118.25,1,15:18,15
134186,AUS,-20.0,145.0,1,2:492,2
134186,AUS,-25.0,135.0,1,2:492,2
134498,USA,39.00039,-76.74996999999998,1,1:535,1
134586,MEX,19.42847,-99.12766,1,1:1099,1
134665,TWN,24.94702,121.58175,1,10:80,10
134665,TWN,24.0,121.0,1,10:80,10
134709,USA,34.004740000000005,-117.33588,1,33:19,33
134709,USA,34.68743,-116.78467,1,33:19,33
134709,USA,34.31295,-78.16111,1,33:19,33
134709,USA,43.86635,-91.25569,1,33:19,33
135179,BRA,-10.0,-55.0,1,6:33,6
135179,BRA,-4.085,-63.14139,1,6:33,6
135179,BRA,-3.83667,-62.05694,1,6:33,6
135179,BRA,-3.29972,-60.62056,1,6:33,6
135906,CHN,35.0,105.0,1,11:18,11
137075,AUS,-16.90268,145.75287,1,2:753,2
137075,AUS,-25.0,135.0,1,2:753,2
137254,CHL,-30.0,-71.0,1,19:59,19
137254,CHL,-33.45694,-70.64827,1,19:59,19
138609,SGP,1.36667,103.8,1,3:782,3
138609,IDN,-5.0,120.0,1,3:782,3
138609,IDN,0.0,102.0,1,3:782,3
138823,USA,42.3514,-71.90774,1,1:270,1
139253,AUS,-25.0,135.0,1,31:45,31
139253,AUS,-33.86785,151.20731999999995,1,31:45,31
139253,AUS,-37.814,144.96331999999995,1,31:45,31
139253,AUS,-27.44573,153.02993999999995,1,31:45,31
139253,AUS,-42.87936,147.32941,1,31:45,31
139253,AUS,-31.952240000000003,115.8614,1,31:45,31
139520,GRC,39.0,22.0,1,9:64,9
139520,GRC,40.62334,22.95369,1,9:64,9
139520,GRC,37.97945,23.71622,1,9:64,9
139767,CHN,32.62639,116.99694,1,15:7,15
139767,CHN,35.0,105.0,1,15:7,15
140323,JPN,35.68536,139.75309,1,14:69,14
140323,JPN,32.42944,130.99098999999998,1,14:69,14
140323,JPN,26.5,127.93333,1,14:69,14
140815,CHN,35.0,105.0,1,1:1070,1
141022,CHN,35.0,105.0,1,1:589,1
142786,ITA,42.83333,12.83333,1,10:26,10
143164,SGP,1.36667,103.8,1,2:368,2
143277,AUS,-25.0,135.0,1,3:471,3
144385,CHN,39.91691,116.39706,1,5:20,5
144497,JAM,18.16667,-77.25,1,27:13,27
144889,TWN,22.63429,120.36621,1,1:173,1
144889,TWN,24.0,121.0,1,1:173,1
144946,VEN,7.28102,-71.13311999999998,1,6:215,6
144946,USA,33.79554,-90.8804,1,6:215,6
144946,VEN,8.0,-66.0,1,6:215,6
145460,NPL,27.71768,85.31138,1,3:215,3
145460,NPL,27.701690000000006,85.3206,1,3:215,3
145471,CHN,35.0,105.0,1,3:428,3
145471,CHN,39.91691,116.39706,1,3:428,3
145471,CHN,39.33333,117.33333,1,3:428,3
145471,CHN,22.54516,114.56782,1,3:428,3
145835,DEU,49.08333,9.66667,1,5:44,5
145879,SWE,62.0,15.0,1,14:52,14
148483,USA,40.44062,-79.99589,1,4:180,4
148483,USA,40.27245,-76.90567,1,4:180,4
148483,USA,39.97091,-80.75064,1,4:180,4
148483,USA,32.833459999999995,-96.79195,1,4:180,4
148961,CHN,35.0,105.0,1,33:8,33
149671,POL,52.0,20.0,1,3:282,3
151256,USA,27.186290000000003,-81.8521,1,3:143,3
151309,BRA,-18.0,-44.0,1,4:283,4
151309,BRA,-10.0,-55.0,1,4:283,4
152064,VNM,10.33333,106.66667,1,2:1125,2
152064,VNM,16.16667,107.83333,1,2:1125,2
152374,AUS,-25.0,135.0,1,29:26,29
152415,USA,39.76,-98.5,1,16:26,16
152534,AUS,-25.0,135.0,1,1:647,1
153432,IND,22.58827,77.98886999999998,1,19:37,19
153432,IND,23.5,78.5,1,19:37,19
153432,IND,21.87377,73.49526999999998,1,19:37,19
153432,IND,22.0,79.0,1,19:37,19
153587,UGA,1.25,32.5,1,2:1341,2
153587,BRA,-10.0,-55.0,1,2:1341,2
153587,COL,10.98778,-74.95472,1,2:1341,2
153587,SLV,13.833329999999998,-88.91667,1,2:1341,2
153587,VEN,8.0,-66.0,1,2:1341,2
153587,SUR,4.0,-56.0,1,2:1341,2
154915,LKA,7.75,80.16667,1,33:28,33
154915,LKA,7.3044,80.7073,1,33:28,33
156189,BGD,24.0,90.0,1,2:346,2
156189,JPN,35.6895,139.69171,1,2:346,2
156720,ROU,46.0,25.0,1,3:805,3
158282,BGD,23.83333,90.25,1,2:271,2
158282,BGD,24.0,90.0,1,2:271,2
158441,CHN,23.37327,113.51219,1,33:13,33
158441,CHN,35.0,105.0,1,33:13,33
158674,USA,43.63748,-70.32162,1,17:75,17
159145,BWA,-22.0,24.0,1,6:111,6
159529,KAZ,48.0,68.0,1,2:1417,2
159529,KAZ,51.1801,71.44598,1,2:1417,2
160307,TWN,24.0,121.0,1,4:367,4
164104,BGD,24.0,90.0,1,2:1320,2
164798,UGA,0.8491700000000001,32.47306,1,4:78,4
165051,NZL,-42.0,174.0,1,31:24,31
166930,MMR,21.0,96.0,1,1:906,1
167205,CHN,40.65222,109.82222,1,3:259,3
167465,USA,38.89511,-77.03636999999998,1,2:919,2
168185,AUS,-27.44573,153.02993999999995,1,1:952,1
169118,POL,52.22977,21.01178,1,1:395,1
169118,POL,52.0,20.0,1,1:395,1
169560,GBR,54.75844,-2.69531,1,2:498,2
169842,USA,35.3685,-119.0396,1,28:45,28
170313,USA,41.85003,-87.65005,1,5:70,5
170313,USA,40.00032,-89.25036999999998,1,5:70,5
171217,CHN,37.66667,112.25,1,4:268,4
171217,CHN,35.0,105.0,1,4:268,4
171246,CAN,64.23378000000001,-76.54372,1,3:985,3
171246,CAN,52.06674,-116.65219,1,3:985,3
171246,CAN,66.03478,-100.07813,1,3:985,3
171246,CAN,53.99983,-125.0032,1,3:985,3
